Tweet,Label
Semangatin kerja dong #BesokSenin,1
"#BesokSenin 

Yang sekolah, semangat sekolah pertamanya.
Yang kerja, semangat kerjanya semoga di angkat jadi kartap.
Yang nganggur, semoga cepat di beri pekerjaan.

Apapun urusannya besok, semoga di lancarkan semuanya. Jangan lupa senyum😊

Hilih kintil basi amat💩 https://t.co/U49uueiBKt",1
"Berangkat kerja di hari Senin tidaklah seberat beban orang-orang yang sedang menganggur dan mencari kerja
#BesokSenin",-1
"#besoksenin
Buat yang sekolah, jangan lupa bawa jas hujan
Buat yang kerja, jangan lupa bawa jas hujan 
Buat yang masih liburan, jangan lupa bawa jas hujan
Buat yang dirumah, jangan lupa hujan hujanan 
Karena ini, #musimhujan",1
Lagi mikir #BesokSenin tapi males kerja karna masih di jogja😌 https://t.co/Jny4kQi9qj,-1
"Inget ya ""kerja buat hidup"" bukan ""hidup buat kerja"". Semangatt #BesokSenin 😄",1
"#BesokSenin ya senin aja,udh kerja enggk kuliah enggk liburan juga enggk 😑",1
"Masa libur anda telah habis. 
Untuk memperpanjang silahkan ketik

REG(spasi)LIBUR 
Kirim ke Nomor BOSS anda masing masing
Hiya hiya
🤣🤸
.
.
.
.
#liburtelahhabis #besoksenin #besokmasuk #kerja #semangat #beagoodpeople… https://t.co/hYb4bBvOF4",1
"Buah2an yg saya suka:
Duriann
Alpukat
Kelengkeng
Dan teman2nya.. 

#BesokSenin  mulai kerja lagi nih",1
"#BesokSenin
Ga sabar kerja bosen rebahan mulu pengen produktif 😁",-1
"“Hujan itu merindu?. Kerja woii..Kalau cuma merindu, ntar pacar loe di tikung om om, kan sakit yekan!!.”
#Dajjal #SetorPuisi #hariminggu #Besoksenin #seninambyar #selasaambyar #rabuambyar #kamisambyar #jumatambyar #SabtuRebahan #malamminggu",-1
#BesokSenin liburan selesai saatnya kembali kerja bagai quda https://t.co/uPxW4xEC2m,1
#BesokSenin kerja kay? W mh sekarang jg kerja ajg... Nothing special about weekend hahaha,1
#BesokSenin kerja lagi tak bisa rebahan lagi hahaha,-1
"""Pengen jadi istri tugasnya dirumah, ngk mesti ketemu banyak orang, tugas utama patuh ke suami""... itu pikiran saat capek harus kerja, harus keluar rumah terus, jiwa introvert ku lelah, Ya Allah pengen nikah tapi takut nikah  

#BesokSenin #capek",-1
"Besok senin, hari pertama sekolah akan dimulai kembali. Tugas menantimu. #BesokSenin",1
"~kebiasaan anak sekolahan~ 

• Hari Jumat :😗🤗👌
• Hari saptu : 😍😘😋😌💪💪👌👏🙌
• Malam Minggu : 😻😘😚
• Hari Minggu: 😂😆😘😻🙌👏🤗
• Malam Senin : 😆😧😦😮😪 (mikirin tugas yg akan datang)
• Hari Senin : 😨😰😱😲😢😪😖😩

#besoksenin #nambahbeban #pusing BESOK SENIN",-1
"Happy weekend , enjoy. Best time to relax. Lupakan penat sejenak dalam bertugas ya sobat @heytugas kalian bisa berganti alih tugas kalian ke kami. Jangan lupa mampir ke web kita ya 😉 #heytugas #BesokSenin #deadline #mahasiswaindonesia",1
"Selamat terjaga dari tidur siang. Jangan lupa, #besokSenin. Tugas untuk besok sudah dikerjakan? 🤭

#pengingatuntukdirisendiri",1
"Tugas Yg di kumpulin besok👇
Tugas catatan b.indo+hafalan Qurdis+Poster akidah+hafalan biologi+tugas b.ing+tugas buat kerupuk pkwu+tugas laporan jamur mulok+ulangan akidah+ulangan ekonomi+tugas struktur pkn

Tapi belum ada satupun yang w kerjain 🥲 (besok w izin )
#BesokSenin",1
"Msh ada 4 tugas yg hrs dikumpulkan besok. Tp rasanya capek bgt gara² seharian ke luar kota. 🥱🥱🥱
#BesokSenin",-1
Pagi nya seru siangnya gabut sorenya garing malem nya defresi karna tugas dan besoknya malesin #BesokSenin,-1
"Semakin banyak tugas bukan semakin efektif, tapi malah membuat kami semakin stres

#BesokSenin",-1
"Jangan sedih karna #kurama matii.. bersedih lah krna #BesokSenin, Belum lagi tugas, rapat dan latihan 🌚
#BORUTO",1
"Nagihin tugas anak-anak udah kaya nagih utang, susah bener #BesokSenin",1
"baru inget besok senin*
tugas belike : this is for u!!
selamat menikmati masa"" tugas ya
#BesokSenin https://t.co/lzARZnATP4",1
"Siap ² besok Senin, tugas bakal nyerang gak karuan #BesokSenin",-1
"g tau knp ngrjain tugas pas hari minggu tuh rasanya beda aj gtu
ky lbh santai g buru2 gtu🙂
#besoksenin https://t.co/v4aZH5IQRs",1
"@kdrama_menfess Met malam moots! Udah ngerjain tugas yangcrates hari ini? 

#besoksenin https://t.co/HC88Pb69PK",1
"Besok senin??? Ngapain yah
Sekolah ngga, lulus ngga, ngerjain tugas ngga, Nasib angakatan corona😌
But, i like it😌👊❤
#BesokSenin",1
"Kalau kamu ga tahan dengan lelahnya belajar,maka kamu harus tahan menanggung perihnya kebodohan.
Ga akan ada hasil yang tega menghianati usaha.
#besoksenin #materi #kuis #tugas",-1
"Terkadang menyampaikan kebenaran itu tidak selalu diterima oleh banyak orang, kuncinya adalah 'sabar' mungkin cara penyampaian nya msh salah. Karena hidayah hanya milik Allah, tugas kita hanya menyampaikan
#besoksenin",-1
Sing liyane pada turu #BesokSenin lah aku wes #BesokSenin senin legi meneh... Full tugas mpasar wkwk https://t.co/p4B1X3DVJ0,1
"BESOK SENIN BESOK SENIN BESOK SENIN BESOK SENINNNNNN, welcome back tugas tercintah🥴🤗 #BesokSenin",1
"Hanya mengingatkan besok hari Senin~ Jangan lupa selesaikan tugas yang belum dikerjakan,  semoga besok lebih baik dari hari ini. Semangat para pejuang rupiah. Semangat kamuu iya kamuu🖤 #Semangat #BesokSenin https://t.co/nWE8RNqkql",1
"Akselerasi kebaikan, kesenangan, sering kita upayakan percepat, tp yg bikin berat kita perlambat (kita tunda). Menunda tugas, menunda tanggung jawab, menunda kekalahan. Bekerjalah sampe uang mendatangi kalian. Caperlah sampai yg kalian kangenin bilang kangen duluan. #besoksenin https://t.co/mD6hCVDeIy",-1
"#BesokSenin tetap semangat walaupun waktu berlalu begitu cepat,tanpa terasa jadwal sudah menunggu amat banyak.liburan sudah usai waktunya tugas dimulai
. 
. 
 salam mahasiswa",1
"Semangat buat besok yang bakal misuh misuh karna pagi pagi udah di kasih tugas HAHA 
#BesokSenin",1
#BesokSenin bakal pusing lagi nih mikir tugas,-1
"Bisa diam gak? 
Gue lgi buat tugas. 
Jangan smpe gue depresi ya. 
Udh tau besok SENIN! 
#BESOKSENIN https://t.co/zJdxG82E5q",1
"#besoksenin
Siapa si disini, kalo ingat besok udah senin aja, rasanya kek resah, keingat tugas, trus plajaran yg gadisuka di ulang lagi di minggu ini. 
Kalo aku si gituu, kalian gmn?",1
Perasaan baru kemarin hari Jumat eh tau”nya besok dah haru Senin😭mana tugas numpuk lagi🙃#BesokSenin https://t.co/XLtdA8OOJy,1
#BesokSenin mau ngumpulkan tugas tapi masi ada yang harus di temenin https://t.co/gRR5I2Yoa5,1
#BesokSenin selamat menyambut tugas baru:)🙃,1
"Niatnya mau ngerjain tugas 😭 dan pas mau nulis soal tiba² rasa mager ku meronta ronta😌😂

#BesokSenin https://t.co/JW5RsVCYdA",-1
"Minggu belum berganti, tugas belum berhenti. Saatnya ngiwuuttt !
#BesokSenin",1
"#BesokSenin tugas banyak, layanan spotify abis, AirPods rusak! Sepurna sekali malem ini Sumanto 🔥",1
#BesokSenin 1jam lagi berharap gak di kasi tugas daring!!,1
"#BesokSenin . Br hepiii mlm ni eehh bsok udh ketemu lagi sama yg nama ny ""zoom, dosen, tugas,dll"". Semangatt!! https://t.co/aPfJ0cI1eS",1
#BesokSenin  lagi marahan sama tugas kuliah _- https://t.co/VWhS6eGjOa,-1
"Terima joki tugas yaaaa.
Smp / Sma
*semua matkul bisa asal bukan ( fisika &amp; kimia )
S1 Akutansi
*Semua matkul bisa
#BesokSenin #tugas #jokitugas #firstmedia #Indihome https://t.co/8nSgVw2LSD",1
"pas libur pengen kuliah
udah kuliah kebanyakan tugas
jadi pengen libur lagi dehh....
-nakrebahan

#BesokSenin",1
"yang lain mungkin bingung milih mau sama siapa, tapi akoh disini bingung milih ngerjain deadline tugas yg mana dulu'
#BesokSenin",-1
"Besok udah senin semoga tugas tidak membeludak😣😌
#besoksenin
#notugas
#gituaja",1
"وَقُلْ رَبِّ زِدْنِي عِلْمًا
dan katakanlah: “Ya Tuhanku, tambahkanlah kepadaku ilmu pengetahuan”. – (Q.S Thaha: 114)

#BesokSenin  Ya Tuhan berikan kita semangat lagi untuk mengerjakan tugas tugas kita",1
"22.09
Hi?
Adakah yang masih melek /buka mata/belum tidur? 😂😂

Gabut banget nih.. 
O Iya.. 
Aku cuma mau ngingetin kalau.. 

BESOK HARI SENIN! 
MARI MULAI BERTARUNG DENGAN TUGAS..

#minggumalam
#besoksenin 
#InternetLancarBuatBelajar 
#haluiseveryday",-1
"Semoga #BesokSenin  siap bertempur dengan tugas daring. Ingin #tidur cepat, besok #sekolahonline.

#semangat
#semangat 
#semangat",1
"#BesokSenin gue bisa gk ya, ngerjain tugas bsk. mager sbenernye.",-1
"Mau ngasih amanat sama guru, ""tolong jangan tiba tiba ngasi tugas""😈 #TahunAjaranBaru #BesokSenin #pelajarakhirtahun #onlineclass",1
"Waduh informasi baru, ternyata kehaluan bisa terakreditas A juga😂

Halu memang asik, tapi jangan sampai keterusan berhalusinasinya 😁

Besok senin, kalau ada tugas cepat diselesaikan yah! 

#sestyc #katakatasestyc #quotesestyc #besoksenin #halu https://t.co/e2V04ZmJuk",1
"Tipe tipe ngerjain tugas : 
1. Pulang sekolah langsung dikerjain
2. Dikerjain kalo udh deadline
3. Ngerjain dikelas
4. Emang ada tugas?😶

Kalian yg mana? :(
#besoksenin",1
"Sebuah tugas yg diselipkan harapan

Amin

#coronavirus
#BesokSenin https://t.co/vjIbgApSNT",1
"Disaat libur corona  #BesokSenin merupakan kembalinya aktivitas bangun pagi, tulis absen digrup kembali bobok nyenyak ditengah hari bangun untuk menerima tugas online, lalu??",1
"Diending percakapan sederhana setelah seharian berjibaku dg persiapan tugas akhirnya, dia tak lupa mengucapakan tetimakasihnya. ""Terimakasih ya, emg temen paling baik"", katanya.
#sabtuambyar #PesanSambat #BesokSenin",1
Bodo amat dah sama aja #BesokSenin atau enggak tetep stay dirumah sambil bengong nungguin tugas daring,-1
"Inget yakk #BesokSenin , absen pagi2 jangan kaget tugas dadakan :))",-1
"#BesokSenin dan tugas masih sama, numpuk seperti struk belanja",1
"Tahun kemarin udah dibantuin, sekarang gantian yaaa. Semangat pejuang tugas akhir!
#PesanSambat #BesokSenin",1
"#BesokSenin  Tugas , Upacara, Ngampus .
Tenaangg kan masih Libur Corona, Jadi semua hari sama aja 😂",1
"Heran ama diri sendiri
Malem gabisa tidur, eh paginya malah tidur. Giliran telat ngumpulin tugas malah kebingungan

Hangkrek juh, lek bengi turuo cok makane 
#BesokSenin #malamminggu #minggupagi #lagiviral",1
#BesokSenin amjinkkk dahal kuliah onlen tetep aja gedegggg bangettt Ama Senen tugas udah kek dosaa numpuk batt Allahu😭😭😭,-1
"Bu Cinta masuk kelas : hallo anak anak selamat pagi, ada tugas?
Sans people's : gaada buuuu!!!
Karina : Ada bu ini belum di nilai!!
Bu Cinta: oke kumpulkan bukunya di depan Ibu Tanda tangan 
Everyone: ajig so asik, so pinter lu, gue belum, kenapa si lo ingetin bego #BesokSenin",1
"Mataku sudah lelah.. tapi ini tugas bikin hati gak tenang.. 
Hiks.
#BesokSenin",1
"Malam ini susah sekali tuk terlelap
Susah tuk bangun saat fajar di atap
Padahal tugas harus siap
Menahan Hati yg terasa engap

#BesokSenin #BelajardariRumah #banyaktugas #insomnia",1
Beberapa jam lagi menuju kesengsaraan karena #BesokSenin ada yang mo bagi bagi tugas baru soalnya,-1
#BesokSenin masihh libur Tapii tugas numpuk Sekaliii:)mumett ndaskuuu HAHAHA,1
#besoksenin siap² tugas tugas akan bermunculan again,1
"Bu besok ngasih tugas belajar online nya jangan banyak-banyak ya  
#BesokSenin",-1
Kaga usah aneh aneh deh tugas nya ye. #BesokSenin,-1
"#BesokSenin
Anak anakku memulai tugas-tugas online kembali, sdh pekan ke3. Tetap semangat https://t.co/A3fKkaIauj",1
"Alasanku jadi makhluk nocturnal klo lgi di rumah ortu : 
1. Bisa fokus kerja tugas, klo siang digangguin seisi rumah soalnya.
2. Ngabisin bonus kuota malam.
3. Auto sholat subuh.

#Covid19Out #BesokSenin",1
"#besoksenin 
tugas lagi :(",-1
"Biasanya saat ini sedang riuhnya teman² yg mempersiapkan pelajaran untuk besok sekolah..

Tapi sekarang? 
Tidak terdengar sedikitpun hal semacam itu, kita hanya dipusingkan oleh setumpuk tugas yg tak kunjung dikerjakan

#BesokSenin",1
"Jadi rindu senin yang dulu, tugas kampus makin jahat aja. #BesokSenin",-1
"Dikasih tugas dari tgl 25 maret, ttp aja ngerjainnya h-1.. SKS lagi.. Sistem Kebut Semalam #BesokSenin",1
"di kasi tugas banyak,bukan nya nmbh pinter,mlahan tmbh gblk anying:""#BesokSenin",1
"#besoksenin dan aku baru ngerjain tugas dosen killer jam segini
Hadeeeh x_x",-1
"#BesokSenin Gak boleh lari dari kenyataan, walaupun libur, tugas tetap menggunung😂",1
Kyak nya corona sama tugas kuliah punya hubungan dekat. 🙄 #BesokSenin,1
"Ingat #BesokSenin jngan sampai telat kerjakan tugas.. 
Duluan dia depan rumah cepetnya minta ampun https://t.co/e3wpgE39g1",1
"oh besok senin, gatau lagi tugas apa yang menantiku esok :( #BesokSenin",1
"Muka kalo #BesokSenin belum ngerjain tugas + males masuk sekolah, sekarang malah biasa aja mu hari senin sampe minggu juga bodo amat. Absen dionline, tugaspun dionline Aghh muakk. Mu sampe kapan nii jangan bilang kalo lulus dirumahaja. https://t.co/6Ph8mW86y7",-1
"Padahal #BesokSenin tapi serasa kemarin, hari ini, esok selamanya Minggu.
.
.
Ya Tuhan apa kabar Tugas Akhirku",1
"#BesokSenin kudu upacara, nyiapin tugas, bimbingan, wisuda, eh gajadi kan ada corona",-1
"Jangan lupa #BesokSenin , siap2 tugas kmpus dadakan :)))",1
Masih sanggup terima tantangan main guru-guruan kok.. yuk mana tugas sekolah... sini sini belajar sama mama #besoksenin https://t.co/fp501s6iTd,1
"Ada yang rindu ngga sih sambat bareng #BesokSenin ?? 
.
.
1. Besok upacara (seragam lengkap)
2. Ngga boleh terlambat
3. Tugas masih ada yang belum selesai
&gt;&gt;Next&lt;&lt;",1
"#BesokSenin iya bakal ketemu tugas, bakal capek duduk, bakal tidur sore-sore dan bangun pagi-pagi.
Cepat berlalu &amp; menghilang covid bukan kamu aja yg capek berganti-ganti manusia. Saya juga capek tugas dimana-mana.",-1
"#BesokSenin masih dirumah, masih rebahan, tapi tugas makin numpuk dan buat kepikiran 
Maaf gas tapi kamu bukan doi, mager juga mikirin kamu:v",1
"Lelah amying libur terosss
Tugas terosss, 
#BesokSenin",-1
#BesokSenin masih libur gara2 corona+banyak tugas numpuk.. Banyak pikiran stress duh semua jadi satu. Suka sekalii 😀,-1
"@sintya0522 Bismillah #BesokSenin

Buat nyambung kuota,, klo off kasian ade nggk bisa ngerjain tugas",-1
"Dirumah aja, ngerjain tugas, lanjutin novel, makan, minum, tidur, bangun, tidur lagi, tapi kali ini sorenya gak bisa jalan ama doi 👫 #BesokSenin https://t.co/62Ik1gqd3Y",1
Dikejar deadline nih woiii tugas ada yang bisa bantingin ga? #BesokSenin https://t.co/8uk9zaiLan,1
#BesokSenin dan ga ngaruh apa2 wkwk biasanya panik tugas kuliah atau deadline lain2. Sekarang ga inget malah kalo #BesokSenin 😁,1
Berasa di wakilin lah cuk misal punya ANJING teruuss sambatt soal tugas #BesokSenin https://t.co/v1G4nSS0QV,1
"#BesokSenin tetap masih di quarantine dan kuliah onlen:)
Tugas menumpuk uang menipis😌
trimakasih #VirusCorona 
#KuliahOnline #fucek https://t.co/yC3Ir7KMcM",1
"#BesokSenin open learning, schoology, zoom dan kawan kawan nya bakal start. Tugas lagi, deadline lagi, pusing lagi, stres, is dead. https://t.co/KQWyCOWVK1",-1
"#BesokSenin masih libur, sekolah onlen, tugas onlen, dee yo onlen tapi gak gae awakmu 😂🤭",1
"Mau ngerjain tugas
Kasur : ""Udah ga usah ngerjain masih ada besok, masih lama di kumpulin senin""
Besok senin tugasnya blm selesai

Emng Angjirr tuh kasur
#MingguRebahan 
#BesokSenin 
#PesanSambat",-1
"Besok sudah ""back to reality"" selamat tinggal rebahan selamat datang tugas dadakan
#BesokSenin 
#KaumRebahanLawanCorona 
#dirumahaja https://t.co/YPUXT9dgYe",1
#BesokSenin tapi passionku tetap rebahan santuy sambil memikirkan tugas-tugas yang numpuk dan aku males ngerjain.:),1
"#BesokSenin
Tetap baring dan pastinya tugas ngalir https://t.co/XOJeDcUUa6",-1
"tugas banyak,besok bgn pagi, dan aku still santuy sambil rebahan. omg
#BesokSenin https://t.co/CdytklmQg5",1
"Apa cuma gue yang selama libur ini kagak ada tugas or belajar online? 
#BesokSenin",1
#BesokSenin dan tugas belum gua kerjain. GOOD,1
"ga ada beda mau ada corona sm ga ada corona, teteup #besoksenin dan tugas #wfh menunggu fiuh",-1
Santuy aja besok liburan tapi tugas gak libur bangsat wkwkwk #BesokSenin https://t.co/jyADzAXMSr,1
"gue lebih baik stress mikirin tugas sekolah dari pada stress dirumah terus-terusan gak ada kerjaan. asw!

#besoksenin",-1
#BesokSenin udah ada rencana apa buat ngisi kegabutan. Selain ngerjain tugas online :),1
"#BesokSenin 

pengen kuliah offline anjeng cape kuliah online materi ra masuk tugas malah numpuk😭",-1
"Heran w cewe cowo disini cantik dan ganteng semua, w doang apa buriq.

Btw stay safe tmn2 jgn lupa tugas sma kulia online nya haha

  #BesokSenin",1
Kuliah onlen tugas onlen jd bodo amat #BesokSenin,-1
besok senin tapi kegiatan cuma rebahan doang padahal tugas udh kayak istrinya eyang subur:( #BesokSenin,1
"Mau #BesokSenin selasa, rabu, kamis all day apapun itu.
Tugas kuleah onlen be laik : ""i'll never stop following u babyyy, come here, come to me!""
👀",1
"#BesokSenin ayodongg cpt selesai liburannya. ak gakuat karantina trs, tugas + pts online mulu, kangen doi,  gadapet uang saku jg,m :(",-1
"#BesokSenin tugas masih numpuk bikin males ngerjain 
Kalo nggak di kerjain bikin kepikiran sama nilai akhir🙁
Nggak enak bgt emang jadi anak kos teh 😶",-1
#BesokSenin tetep di rumah nunggu TUGAS ONLINE dari dosen :),1
"Pengen nangiss
Tugas numpuk bnget
Gk tau lagi yg mana yg harus dikerja duluan

#BesokSenin",-1
Tugas kuliah tidak kenal dengan lockdown #BesokSenin,1
"#BesokSenin dan masih libur
Gue udh 3hr an nggk on twitter gegara tugas numpuk. Alhamdulillah barusan kelar semua",1
"Gabut ih tugas udan pada beres 

(Andaikan)
#BesokSenin",-1
"Kalo biasanya udh malam gini mikir #besoksenin aku udh stress menolak utk tidur, males2 ngerjain tugas. Tp mlm ini santuy bgt karena libur, ngerjain tugas lebih lebih enak ahoy sambil play musik yg enaq, ga perlu upacara jg wkwk",1
"#BesokSenin belom siapp tugas onlen lagiii, tugas yang kemaren aja belom clear semwaaa😌",-1
#besoksenin para banker dan petugas rumah sakit tidak mengenal apa itu corona tapi menjalankan tugas demi hidup lebih baik tapi ttp waspada,1
biasanya klu #BesokSenin tuh males parah liat tugas blm dikerjain skrg sih sans #StayAtHome,-1
"Dibalik kesenangan libur kuliah
Akan banyak tugas yang menanti 
#BesokSenin #Kampuslibur",1
"Gk libur salah ""takut mati kena virus 
Libur salah ""banyak tugas menanti 

Mau lo ap sih para pelajar +62 yg saya sayangi dan saya banggakan 😑

#BesokSenin
#CoronaVirusUpdates 
#liburaaye",1
"Cuman mau bilang aja pas di kasi tugas numpuk ya gua stres goblok!!!!

#BesokSenin",-1
"Pas nganggur susah TIDUR 
Pas banyak tugas cepet banget ngantuk 😴😴
#BesokSenin",-1
"Berusaha keras namun hasil tak seperti yang diharapkan. Berdoa siang malam namun tak kunjung dikabulkan. 

Lalu Sambat ??? Wajar

Tapi terus saja berusaha dan bedoa. Itu tugas kita. Bukankah hidup memang seperti itu. Hidup itu perjuangan. 

#PesanSambat
#BesokSenin https://t.co/iej3sxb6xw",1
"Berharap minggu besok, tidak padat akan tugas :) #BesokSenin",1
#BesokSenin semangat bekerja dan semoga lancar menjalankan tugas bagi yang berperan🙏,1
"Iya""...bosok senin,dan iya"" blm paham"" sama tugas DDII, endingnya blm ngejain, #BesokSenin #PesanSambat 😴🏋️",1
"#BesokSenin Bukan beban tugas banyak yang harus kuhadapi sekarang, tapi pencapaian dari proses yang kuhadapi setelahnya, semangat senin🥰 https://t.co/dqk5hJ160z",1
"Tugas menanti, semangat sepanjang hari~ #BesokSenin",1
"ooojh jadi #BesokSenin  
aaaaah sudahlah, bertemu dengan masalah again
tugas kerjainnn noohhhh
fighting woe 🔥🙂",-1
"Semua berhak atas kebebasannya masing-masing, tapi harus ingat tugas dan tanggung jawabnya. Dan jangan lupa

 #BesokSenin",1
"Kuat yok, deadline tugas kampus didepan mata 😫😫#PesanSambat #BesokSenin https://t.co/At2ubYAIFN",1
"Besok senin,
   Yang kelas XII semangat ujianya,adik kelas selamat menikmati tugas numpuk,bagi alumni yg masih nganggur semangat nganggur
#BesokSenin",1
